Plan Version,Placement,Category,Region,Country,Pub Tier,Deal Owner,Publisher,Site,Product,Path,Ad Unit Type,Close Year,Close Quarter,Close Month,Deal ID,# of Product-Level Deals Closed (Prob. Adj.),# of Placement-Level Deals Closed (Prob. Adj.),Launch Year,Launch Quarter,Launch Month,# of Placement Launches (Prob. Adj.),Non-Prob. Adj. Scope ($),Probability,Date,Monthly Revenue,FY2015E ($),FY2015E Exit Run rate ($)
Operating,getaroom - SSN - Hotel - On Page,BD Pipeline,N. America,United States,Lite,Noreen Henry,getaroom.com,getaroom,SSN,Hotel,On Page,,,,,,,,,,,200000,0.25,4/1/15,0,8126.841945,50000
Operating,FlightNetwork - SCA - Flight - On Page,BD Pipeline,N. America,United States,Lite,Noreen Henry,FlightNetwork,FlightNetwork,SCA,Flight,On Page,,,,,,,,,,,50000,0.25,4/1/15,0,2302.951671,12500
Operating,FlightNetwork - SCA - Flight - Exit Unit,BD Pipeline,N. America,United States,Lite,Noreen Henry,FlightNetwork,FlightNetwork,SCA,Flight,Exit Unit,,,,,,,,,,,45000,0.25,4/1/15,0,1775.260753,9000
Operating,Rome2rio - SCA - Flight - On Page,BD Pipeline,N. America,United States,Strategic,Noreen Henry,Rome2rio,Rome2rio,SCA,Flight,On Page,,,,,,,,,,,1000000,0.25,4/1/15,0,46059.03341,250000
Operating,Rome2rio - SCA - Flight - Exit Unit,BD Pipeline,N. America,United States,Strategic,Noreen Henry,Rome2rio,Rome2rio,SCA,Flight,Exit Unit,,,,,,,,,,,860000,0.25,4/1/15,0,33927.2055,172000
Operating,Lowestfare.com - SCA - Flight - Search Form,BD Pipeline,N. America,United States,Major,Noreen Henry,Priceline.com,Lowestfare.com,SCA,Flight,Search Form,,,,,,,,,,,920000,0.35,4/1/15,0,75687.6916,322000
Operating,PPN - SCA - Hotel - On Page,BD Pipeline,N. America,United States,Strategic,Noreen Henry,Priceline Partner Network,PPN,SCA,Hotel,On Page,,,,,,,,,,,2000000,0,5/1/15,0,0,0
Operating,PPN - SCA - Hotel - Exit Unit,BD Pipeline,N. America,United States,Strategic,Noreen Henry,Priceline Partner Network,PPN,SCA,Hotel,Exit Unit,,,,,,,,,,,2900000,0,5/1/15,0,0,0
Operating,PPN - PPA - Hotel - On Page,BD Pipeline,N. America,United States,Strategic,Noreen Henry,Priceline Partner Network,PPN,PPA,Hotel,On Page,,,,,,,,,,,8380000,0,5/1/15,0,0,0
Operating,Priceline.com - SCA - Flight - Exit Unit,BD Pipeline,N. America,United States,Major,Noreen Henry,Priceline.com,Priceline.com,SCA,Flight,Exit Unit,,,,,,,,,,,3700000,0.35,5/1/15,36628.77581,621962.7034,1036000
Operating,Room77 - SCA - Hotel - On Page,BD Pipeline,N. America,United States,Lite,Noreen Henry,Room 77,Room77,SCA,Hotel,On Page,,,,,,,,,,,45000,0.75,5/1/15,1460.046956,23028.55151,33750
Operating,Room77 - SCA - Hotel - Exit Unit,BD Pipeline,N. America,United States,Lite,Noreen Henry,Room 77,Room77,SCA,Hotel,Exit Unit,,,,,,,,,,,30000,0.75,5/1/15,717.3347424,13084.77323,18000
Operating,Room77 - PPA - Hotel - On Page,BD Pipeline,N. America,United States,Lite,Noreen Henry,Room 77,Room77,PPA,Hotel,On Page,,,,,,,,,,,218000,0.75,5/1/15,8195.392221,143770.9008,163500
Operating,Groupon Getaways - SCA - Hotel - On Page,BD Pipeline,N. America,United States,Major,Noreen Henry,"Groupon, Inc.",Groupon Getaways,SCA,Hotel,On Page,,,,,,,,,,,4400000,0.35,5/1/15,66621.40184,904168.1545,1540000
Operating,Groupon Getaways - SCA - Hotel - Exit Unit,BD Pipeline,N. America,United States,Major,Noreen Henry,"Groupon, Inc.",Groupon Getaways,SCA,Hotel,Exit Unit,,,,,,,,,,,7600000,0.35,5/1/15,84804.90733,1357884.084,2128000
Operating,Groupon Getaways - SCA - Hotel - Mobile Web,BD Pipeline,N. America,United States,Major,Noreen Henry,"Groupon, Inc.",Groupon Getaways,SCA,Hotel,Mobile Web,,,,,,,,,,,1000000,0.35,5/1/15,0,56604.38911,350000
Operating,TripIt - SCA - Flight - Search Form,BD Pipeline,N. America,United States,Strategic,Noreen Henry,Concur Technologies,TripIt,SCA,Flight,Search Form,,,,,,,,,,,50000,0.75,5/1/15,0,8814.560358,37500
Operating,TripIt - SCA - Hotel - Search Form,BD Pipeline,N. America,United States,Strategic,Noreen Henry,Concur Technologies,TripIt,SCA,Hotel,Search Form,,,,,,,,,,,680000,0.75,5/1/15,0,96725.89244,510000
Operating,Vegas.com - SCA - Hotel - Exit Unit,BD Pipeline,N. America,United States,Lite,Noreen Henry,Vegas.com,Vegas.com,SCA,Hotel,Exit Unit,,,,,,,,,,,160000,0.75,5/1/15,0,43240.13397,96000
Operating,Vegas.com - SCA - Package - On Page,BD Pipeline,N. America,United States,Lite,Noreen Henry,Vegas.com,Vegas.com,SCA,Package,On Page,,,,,,,,,,,210000,0.75,5/1/15,0,27500.43859,157500
Operating,Vegas.com - SCA - Package - Exit Unit,BD Pipeline,N. America,United States,Lite,Noreen Henry,Vegas.com,Vegas.com,SCA,Package,Exit Unit,,,,,,,,,,,110000,0.75,5/1/15,0,11523.99331,66000
Operating,Vegas.com - SSN - Hotel - On Page,BD Pipeline,N. America,United States,Lite,Noreen Henry,Vegas.com,Vegas.com,SSN,Hotel,On Page,,,,,,,,,,,400000,0.75,5/1/15,13449.46511,210096.0045,300000
Operating,Vegas.com - SSN - Package - On Page,BD Pipeline,N. America,United States,Lite,Noreen Henry,Vegas.com,Vegas.com,SSN,Package,On Page,,,,,,,,,,,234000,0.75,5/1/15,7643.762285,121843.2201,175500
Operating,SkyScanner - SCA - Flight - On Page,BD Pipeline,N. America,United States,Major,Noreen Henry,Skyscanner Ltd.,SkyScanner,SCA,Flight,On Page,,,,,,,,,,,1200000,0.25,5/1/15,0,55270.84009,300000
Operating,SkyScanner - SCA - Flight - Exit Unit,BD Pipeline,N. America,United States,Major,Noreen Henry,Skyscanner Ltd.,SkyScanner,SCA,Flight,Exit Unit,,,,,,,,,,,800000,0.25,5/1/15,0,31560.19116,160000
Operating,SkyScanner - SCA - Flight - iFC,BD Pipeline,N. America,United States,Major,Noreen Henry,Skyscanner Ltd.,SkyScanner,SCA,Flight,iFC,,,,,,,,,,,1200000,0.25,5/1/15,0,26358.06175,300000
Operating,SkyScanner - SCA - Hotel - On Page,BD Pipeline,N. America,United States,Major,Noreen Henry,Skyscanner Ltd.,SkyScanner,SCA,Hotel,On Page,,,,,,,,,,,500000,0.25,5/1/15,0,19939.99675,125000
Operating,SkyScanner - SCA - Hotel - Exit Unit,BD Pipeline,N. America,United States,Major,Noreen Henry,Skyscanner Ltd.,SkyScanner,SCA,Hotel,Exit Unit,,,,,,,,,,,900000,0.25,5/1/15,0,32555.2114,180000
Operating,SkyScanner - SCA - Hotel - iFC,BD Pipeline,N. America,United States,Major,Noreen Henry,Skyscanner Ltd.,SkyScanner,SCA,Hotel,iFC,,,,,,,,,,,1700000,0.25,5/1/15,0,155440.6084,425000
Operating,EasyToBook - SCA - Hotel - On Page,BD Pipeline,N. America,United States,Major,Noreen Henry,EasyToBook,EasyToBook,SCA,Hotel,On Page,,,,,,,,,,,500000,0.25,5/1/15,0,19939.99675,125000
Operating,EasyToBook - SCA - Hotel - Exit Unit,BD Pipeline,N. America,United States,Major,Noreen Henry,EasyToBook,EasyToBook,SCA,Hotel,Exit Unit,,,,,,,,,,,590000,0.25,5/1/15,0,21341.7497,118000
Operating,getaroom - SCA - Hotel - On Page,BD Pipeline,N. America,United States,Lite,Noreen Henry,getaroom.com,getaroom,SCA,Hotel,On Page,,,,,,,,,,,175000,0.25,5/1/15,0,6978.998862,43750
Operating,getaroom - SCA - Hotel - Exit Unit,BD Pipeline,N. America,United States,Lite,Noreen Henry,getaroom.com,getaroom,SCA,Hotel,Exit Unit,,,,,,,,,,,200000,0.25,5/1/15,0,7234.491423,40000
Operating,getaroom - SSN - Hotel - On Page,BD Pipeline,N. America,United States,Lite,Noreen Henry,getaroom.com,getaroom,SSN,Hotel,On Page,,,,,,,,,,,200000,0.25,5/1/15,0,8126.841945,50000
Operating,FlightNetwork - SCA - Flight - On Page,BD Pipeline,N. America,United States,Lite,Noreen Henry,FlightNetwork,FlightNetwork,SCA,Flight,On Page,,,,,,,,,,,50000,0.25,5/1/15,0,2302.951671,12500
Operating,FlightNetwork - SCA - Flight - Exit Unit,BD Pipeline,N. America,United States,Lite,Noreen Henry,FlightNetwork,FlightNetwork,SCA,Flight,Exit Unit,,,,,,,,,,,45000,0.25,5/1/15,0,1775.260753,9000
Operating,Rome2rio - SCA - Flight - On Page,BD Pipeline,N. America,United States,Strategic,Noreen Henry,Rome2rio,Rome2rio,SCA,Flight,On Page,,,,,,,,,,,1000000,0.25,5/1/15,0,46059.03341,250000
Operating,Rome2rio - SCA - Flight - Exit Unit,BD Pipeline,N. America,United States,Strategic,Noreen Henry,Rome2rio,Rome2rio,SCA,Flight,Exit Unit,,,,,,,,,,,860000,0.25,5/1/15,0,33927.2055,172000
Operating,Lowestfare.com - SCA - Flight - Search Form,BD Pipeline,N. America,United States,Major,Noreen Henry,Priceline.com,Lowestfare.com,SCA,Flight,Search Form,,,,,,,,,,,920000,0.35,5/1/15,0,75687.6916,322000
Operating,PPN - PPA - Hotel - On Page,BD Pipeline,N. America,United States,Strategic,Noreen Henry,Priceline Partner Network,PPN,PPA,Hotel,On Page,,,,,,,,,,,8380000,0,6/1/15,0,0,0
Operating,Priceline.com - SCA - Flight - Exit Unit,BD Pipeline,N. America,United States,Major,Noreen Henry,Priceline.com,Priceline.com,SCA,Flight,Exit Unit,,,,,,,,,,,3700000,0.35,6/1/15,36616.6509,621962.7034,1036000
Operating,Room77 - SCA - Hotel - On Page,BD Pipeline,N. America,United States,Lite,Noreen Henry,Room 77,Room77,SCA,Hotel,On Page,,,,,,,,,,,45000,0.75,6/1/15,3185.060557,23028.55151,33750
Operating,Room77 - SCA - Hotel - Exit Unit,BD Pipeline,N. America,United States,Lite,Noreen Henry,Room 77,Room77,SCA,Hotel,Exit Unit,,,,,,,,,,,30000,0.75,6/1/15,1564.850079,13084.77323,18000
Operating,Room77 - PPA - Hotel - On Page,BD Pipeline,N. America,United States,Lite,Noreen Henry,Room 77,Room77,PPA,Hotel,On Page,,,,,,,,,,,218000,0.75,6/1/15,17878.0692,143770.9008,163500
Operating,Groupon Getaways - SCA - Hotel - On Page,BD Pipeline,N. America,United States,Major,Noreen Henry,"Groupon, Inc.",Groupon Getaways,SCA,Hotel,On Page,,,,,,,,,,,4400000,0.35,6/1/15,76491.12293,904168.1545,1540000
Operating,Groupon Getaways - SCA - Hotel - Exit Unit,BD Pipeline,N. America,United States,Major,Noreen Henry,"Groupon, Inc.",Groupon Getaways,SCA,Hotel,Exit Unit,,,,,,,,,,,7600000,0.35,6/1/15,97368.44937,1357884.084,2128000
Operating,Vegas.com - SCA - Hotel - On Page,BD Pipeline,N. America,United States,Lite,Noreen Henry,Vegas.com,Vegas.com,SCA,Hotel,On Page,,,,,,,,,,,310000,0.75,6/1/15,11548.17278,114777.1245,232500
Operating,Vegas.com - SSN - Hotel - On Page,BD Pipeline,N. America,United States,Lite,Noreen Henry,Vegas.com,Vegas.com,SSN,Hotel,On Page,,,,,,,,,,,400000,0.75,6/1/15,29339.71451,210096.0045,300000
Operating,Vegas.com - SSN - Package - On Page,BD Pipeline,N. America,United States,Lite,Noreen Henry,Vegas.com,Vegas.com,SSN,Package,On Page,,,,,,,,,,,234000,0.75,6/1/15,15628.17769,121843.2201,175500
Operating,PPN - SCA - Hotel - On Page,BD Pipeline,N. America,United States,Strategic,Noreen Henry,Priceline Partner Network,PPN,SCA,Hotel,On Page,,,,,,,,,,,2000000,0,7/1/15,0,0,0
Operating,PPN - SCA - Hotel - Exit Unit,BD Pipeline,N. America,United States,Strategic,Noreen Henry,Priceline Partner Network,PPN,SCA,Hotel,Exit Unit,,,,,,,,,,,2900000,0,7/1/15,0,0,0
Operating,PPN - PPA - Hotel - On Page,BD Pipeline,N. America,United States,Strategic,Noreen Henry,Priceline Partner Network,PPN,PPA,Hotel,On Page,,,,,,,,,,,8380000,0,7/1/15,0,0,0
Operating,Priceline.com - SCA - Flight - Exit Unit,BD Pipeline,N. America,United States,Major,Noreen Henry,Priceline.com,Priceline.com,SCA,Flight,Exit Unit,,,,,,,,,,,3700000,0.35,7/1/15,88091.13405,621962.7034,1036000
Operating,Room77 - SCA - Hotel - On Page,BD Pipeline,N. America,United States,Lite,Noreen Henry,Room 77,Room77,SCA,Hotel,On Page,,,,,,,,,,,45000,0.75,7/1/15,3690.64261,23028.55151,33750
Operating,Room77 - SCA - Hotel - Exit Unit,BD Pipeline,N. America,United States,Lite,Noreen Henry,Room 77,Room77,SCA,Hotel,Exit Unit,,,,,,,,,,,30000,0.75,7/1/15,2231.688955,13084.77323,18000
Operating,Room77 - PPA - Hotel - On Page,BD Pipeline,N. America,United States,Lite,Noreen Henry,Room 77,Room77,PPA,Hotel,On Page,,,,,,,,,,,218000,0.75,7/1/15,23305.44683,143770.9008,163500
Operating,Groupon Getaways - SCA - Hotel - On Page,BD Pipeline,N. America,United States,Major,Noreen Henry,"Groupon, Inc.",Groupon Getaways,SCA,Hotel,On Page,,,,,,,,,,,4400000,0.35,7/1/15,160254.1398,904168.1545,1540000
Operating,Groupon Getaways - SCA - Hotel - Exit Unit,BD Pipeline,N. America,United States,Major,Noreen Henry,"Groupon, Inc.",Groupon Getaways,SCA,Hotel,Exit Unit,,,,,,,,,,,7600000,0.35,7/1/15,251069.0069,1357884.084,2128000
Operating,Groupon Getaways - SCA - Hotel - Mobile Web,BD Pipeline,N. America,United States,Major,Noreen Henry,"Groupon, Inc.",Groupon Getaways,SCA,Hotel,Mobile Web,,,,,,,,,,,1000000,0.35,7/1/15,0,56604.38911,350000
Operating,TripIt - SCA - Flight - Search Form,BD Pipeline,N. America,United States,Strategic,Noreen Henry,Concur Technologies,TripIt,SCA,Flight,Search Form,,,,,,,,,,,50000,0.75,7/1/15,0,8814.560358,37500
Operating,TripIt - SCA - Hotel - Search Form,BD Pipeline,N. America,United States,Strategic,Noreen Henry,Concur Technologies,TripIt,SCA,Hotel,Search Form,,,,,,,,,,,680000,0.75,7/1/15,0,96725.89244,510000
Operating,Vegas.com - SCA - Hotel - On Page,BD Pipeline,N. America,United States,Lite,Noreen Henry,Vegas.com,Vegas.com,SCA,Hotel,On Page,,,,,,,,,,,310000,0.75,7/1/15,12712.21343,114777.1245,232500
Operating,Vegas.com - SCA - Hotel - Exit Unit,BD Pipeline,N. America,United States,Lite,Noreen Henry,Vegas.com,Vegas.com,SCA,Hotel,Exit Unit,,,,,,,,,,,160000,0.75,7/1/15,5951.170548,43240.13397,96000
Operating,Vegas.com - SCA - Package - On Page,BD Pipeline,N. America,United States,Lite,Noreen Henry,Vegas.com,Vegas.com,SCA,Package,On Page,,,,,,,,,,,210000,0.75,7/1/15,0,27500.43859,157500
Operating,Vegas.com - SCA - Package - Exit Unit,BD Pipeline,N. America,United States,Lite,Noreen Henry,Vegas.com,Vegas.com,SCA,Package,Exit Unit,,,,,,,,,,,110000,0.75,7/1/15,0,11523.99331,66000
Operating,Vegas.com - SSN - Hotel - On Page,BD Pipeline,N. America,United States,Lite,Noreen Henry,Vegas.com,Vegas.com,SSN,Hotel,On Page,,,,,,,,,,,400000,0.75,7/1/15,33524.57442,210096.0045,300000
Operating,Vegas.com - SSN - Package - On Page,BD Pipeline,N. America,United States,Lite,Noreen Henry,Vegas.com,Vegas.com,SSN,Package,On Page,,,,,,,,,,,234000,0.75,7/1/15,17317.86734,121843.2201,175500
Operating,SkyScanner - SCA - Flight - On Page,BD Pipeline,N. America,United States,Major,Noreen Henry,Skyscanner Ltd.,SkyScanner,SCA,Flight,On Page,,,,,,,,,,,1200000,0.25,7/1/15,0,55270.84009,300000
Operating,SkyScanner - SCA - Flight - Exit Unit,BD Pipeline,N. America,United States,Major,Noreen Henry,Skyscanner Ltd.,SkyScanner,SCA,Flight,Exit Unit,,,,,,,,,,,800000,0.25,7/1/15,0,31560.19116,160000
Operating,SkyScanner - SCA - Flight - iFC,BD Pipeline,N. America,United States,Major,Noreen Henry,Skyscanner Ltd.,SkyScanner,SCA,Flight,iFC,,,,,,,,,,,1200000,0.25,7/1/15,0,26358.06175,300000
Operating,SkyScanner - SCA - Hotel - On Page,BD Pipeline,N. America,United States,Major,Noreen Henry,Skyscanner Ltd.,SkyScanner,SCA,Hotel,On Page,,,,,,,,,,,500000,0.25,7/1/15,0,19939.99675,125000
Operating,SkyScanner - SCA - Hotel - Exit Unit,BD Pipeline,N. America,United States,Major,Noreen Henry,Skyscanner Ltd.,SkyScanner,SCA,Hotel,Exit Unit,,,,,,,,,,,900000,0.25,7/1/15,0,32555.2114,180000
Operating,SkyScanner - SCA - Hotel - iFC,BD Pipeline,N. America,United States,Major,Noreen Henry,Skyscanner Ltd.,SkyScanner,SCA,Hotel,iFC,,,,,,,,,,,1700000,0.25,7/1/15,0,155440.6084,425000
Operating,EasyToBook - SCA - Hotel - On Page,BD Pipeline,N. America,United States,Major,Noreen Henry,EasyToBook,EasyToBook,SCA,Hotel,On Page,,,,,,,,,,,500000,0.25,7/1/15,0,19939.99675,125000
Operating,EasyToBook - SCA - Hotel - Exit Unit,BD Pipeline,N. America,United States,Major,Noreen Henry,EasyToBook,EasyToBook,SCA,Hotel,Exit Unit,,,,,,,,,,,590000,0.25,7/1/15,0,21341.7497,118000
Operating,getaroom - SCA - Hotel - On Page,BD Pipeline,N. America,United States,Lite,Noreen Henry,getaroom.com,getaroom,SCA,Hotel,On Page,,,,,,,,,,,175000,0.25,7/1/15,0,6978.998862,43750
Operating,getaroom - SCA - Hotel - Exit Unit,BD Pipeline,N. America,United States,Lite,Noreen Henry,getaroom.com,getaroom,SCA,Hotel,Exit Unit,,,,,,,,,,,200000,0.25,7/1/15,0,7234.491423,40000
Operating,getaroom - SSN - Hotel - On Page,BD Pipeline,N. America,United States,Lite,Noreen Henry,getaroom.com,getaroom,SSN,Hotel,On Page,,,,,,,,,,,200000,0.25,7/1/15,0,8126.841945,50000
Operating,FlightNetwork - SCA - Flight - On Page,BD Pipeline,N. America,United States,Lite,Noreen Henry,FlightNetwork,FlightNetwork,SCA,Flight,On Page,,,,,,,,,,,50000,0.25,7/1/15,0,2302.951671,12500
Operating,FlightNetwork - SCA - Flight - Exit Unit,BD Pipeline,N. America,United States,Lite,Noreen Henry,FlightNetwork,FlightNetwork,SCA,Flight,Exit Unit,,,,,,,,,,,45000,0.25,7/1/15,0,1775.260753,9000
Operating,Rome2rio - SCA - Flight - On Page,BD Pipeline,N. America,United States,Strategic,Noreen Henry,Rome2rio,Rome2rio,SCA,Flight,On Page,,,,,,,,,,,1000000,0.25,7/1/15,0,46059.03341,250000
Operating,Rome2rio - SCA - Flight - Exit Unit,BD Pipeline,N. America,United States,Strategic,Noreen Henry,Rome2rio,Rome2rio,SCA,Flight,Exit Unit,,,,,,,,,,,860000,0.25,7/1/15,0,33927.2055,172000
Operating,Lowestfare.com - SCA - Flight - Search Form,BD Pipeline,N. America,United States,Major,Noreen Henry,Priceline.com,Lowestfare.com,SCA,Flight,Search Form,,,,,,,,,,,920000,0.35,7/1/15,0,75687.6916,322000
Operating,PPN - SCA - Hotel - On Page,BD Pipeline,N. America,United States,Strategic,Noreen Henry,Priceline Partner Network,PPN,SCA,Hotel,On Page,,,,,,,,,,,2000000,0,8/1/15,0,0,0
Operating,PPN - SCA - Hotel - Exit Unit,BD Pipeline,N. America,United States,Strategic,Noreen Henry,Priceline Partner Network,PPN,SCA,Hotel,Exit Unit,,,,,,,,,,,2900000,0,8/1/15,0,0,0
Operating,PPN - PPA - Hotel - On Page,BD Pipeline,N. America,United States,Strategic,Noreen Henry,Priceline Partner Network,PPN,PPA,Hotel,On Page,,,,,,,,,,,8380000,0,8/1/15,0,0,0
Operating,Priceline.com - SCA - Flight - Exit Unit,BD Pipeline,N. America,United States,Major,Noreen Henry,Priceline.com,Priceline.com,SCA,Flight,Exit Unit,,,,,,,,,,,3700000,0.35,8/1/15,92050.99939,621962.7034,1036000
Operating,Room77 - SCA - Hotel - On Page,BD Pipeline,N. America,United States,Lite,Noreen Henry,Room 77,Room77,SCA,Hotel,On Page,,,,,,,,,,,45000,0.75,8/1/15,3270.080149,23028.55151,33750
Operating,Room77 - SCA - Hotel - Exit Unit,BD Pipeline,N. America,United States,Lite,Noreen Henry,Room 77,Room77,SCA,Hotel,Exit Unit,,,,,,,,,,,30000,0.75,8/1/15,1977.379693,13084.77323,18000
Operating,Room77 - PPA - Hotel - On Page,BD Pipeline,N. America,United States,Lite,Noreen Henry,Room 77,Room77,PPA,Hotel,On Page,,,,,,,,,,,218000,0.75,8/1/15,20649.70443,143770.9008,163500
Operating,Groupon Getaways - SCA - Hotel - On Page,BD Pipeline,N. America,United States,Major,Noreen Henry,"Groupon, Inc.",Groupon Getaways,SCA,Hotel,On Page,,,,,,,,,,,4400000,0.35,8/1/15,149212.5461,904168.1545,1540000
Operating,Groupon Getaways - SCA - Hotel - Exit Unit,BD Pipeline,N. America,United States,Major,Noreen Henry,"Groupon, Inc.",Groupon Getaways,SCA,Hotel,Exit Unit,,,,,,,,,,,7600000,0.35,8/1/15,233770.2215,1357884.084,2128000
Operating,Groupon Getaways - SCA - Hotel - Mobile Web,BD Pipeline,N. America,United States,Major,Noreen Henry,"Groupon, Inc.",Groupon Getaways,SCA,Hotel,Mobile Web,,,,,,,,,,,1000000,0.35,8/1/15,0,56604.38911,350000
Operating,TripIt - SCA - Flight - Search Form,BD Pipeline,N. America,United States,Strategic,Noreen Henry,Concur Technologies,TripIt,SCA,Flight,Search Form,,,,,,,,,,,50000,0.75,8/1/15,0,8814.560358,37500
Operating,TripIt - SCA - Hotel - Search Form,BD Pipeline,N. America,United States,Strategic,Noreen Henry,Concur Technologies,TripIt,SCA,Hotel,Search Form,,,,,,,,,,,680000,0.75,8/1/15,0,96725.89244,510000
Operating,Vegas.com - SCA - Hotel - On Page,BD Pipeline,N. America,United States,Lite,Noreen Henry,Vegas.com,Vegas.com,SCA,Hotel,On Page,,,,,,,,,,,310000,0.75,8/1/15,21800.53433,114777.1245,232500
Operating,Vegas.com - SCA - Hotel - Exit Unit,BD Pipeline,N. America,United States,Lite,Noreen Henry,Vegas.com,Vegas.com,SCA,Hotel,Exit Unit,,,,,,,,,,,160000,0.75,8/1/15,5273.012515,43240.13397,96000
Operating,Vegas.com - SCA - Package - On Page,BD Pipeline,N. America,United States,Lite,Noreen Henry,Vegas.com,Vegas.com,SCA,Package,On Page,,,,,,,,,,,210000,0.75,8/1/15,0,27500.43859,157500
Operating,Vegas.com - SCA - Package - Exit Unit,BD Pipeline,N. America,United States,Lite,Noreen Henry,Vegas.com,Vegas.com,SCA,Package,Exit Unit,,,,,,,,,,,110000,0.75,8/1/15,0,11523.99331,66000
Operating,Vegas.com - SSN - Hotel - On Page,BD Pipeline,N. America,United States,Lite,Noreen Henry,Vegas.com,Vegas.com,SSN,Hotel,On Page,,,,,,,,,,,400000,0.75,8/1/15,29704.3244,210096.0045,300000
Operating,Vegas.com - SSN - Package - On Page,BD Pipeline,N. America,United States,Lite,Noreen Henry,Vegas.com,Vegas.com,SSN,Package,On Page,,,,,,,,,,,234000,0.75,8/1/15,16158.34697,121843.2201,175500
Operating,SkyScanner - SCA - Flight - On Page,BD Pipeline,N. America,United States,Major,Noreen Henry,Skyscanner Ltd.,SkyScanner,SCA,Flight,On Page,,,,,,,,,,,1200000,0.25,8/1/15,0,55270.84009,300000
Operating,SkyScanner - SCA - Flight - Exit Unit,BD Pipeline,N. America,United States,Major,Noreen Henry,Skyscanner Ltd.,SkyScanner,SCA,Flight,Exit Unit,,,,,,,,,,,800000,0.25,8/1/15,0,31560.19116,160000
Operating,SkyScanner - SCA - Flight - iFC,BD Pipeline,N. America,United States,Major,Noreen Henry,Skyscanner Ltd.,SkyScanner,SCA,Flight,iFC,,,,,,,,,,,1200000,0.25,8/1/15,0,26358.06175,300000
Operating,SkyScanner - SCA - Hotel - On Page,BD Pipeline,N. America,United States,Major,Noreen Henry,Skyscanner Ltd.,SkyScanner,SCA,Hotel,On Page,,,,,,,,,,,500000,0.25,8/1/15,0,19939.99675,125000
Operating,SkyScanner - SCA - Hotel - Exit Unit,BD Pipeline,N. America,United States,Major,Noreen Henry,Skyscanner Ltd.,SkyScanner,SCA,Hotel,Exit Unit,,,,,,,,,,,900000,0.25,8/1/15,0,32555.2114,180000
Operating,SkyScanner - SCA - Hotel - iFC,BD Pipeline,N. America,United States,Major,Noreen Henry,Skyscanner Ltd.,SkyScanner,SCA,Hotel,iFC,,,,,,,,,,,1700000,0.25,8/1/15,0,155440.6084,425000
Operating,EasyToBook - SCA - Hotel - On Page,BD Pipeline,N. America,United States,Major,Noreen Henry,EasyToBook,EasyToBook,SCA,Hotel,On Page,,,,,,,,,,,500000,0.25,8/1/15,0,19939.99675,125000
Operating,EasyToBook - SCA - Hotel - Exit Unit,BD Pipeline,N. America,United States,Major,Noreen Henry,EasyToBook,EasyToBook,SCA,Hotel,Exit Unit,,,,,,,,,,,590000,0.25,8/1/15,0,21341.7497,118000
Operating,getaroom - SCA - Hotel - On Page,BD Pipeline,N. America,United States,Lite,Noreen Henry,getaroom.com,getaroom,SCA,Hotel,On Page,,,,,,,,,,,175000,0.25,8/1/15,0,6978.998862,43750
Operating,getaroom - SCA - Hotel - Exit Unit,BD Pipeline,N. America,United States,Lite,Noreen Henry,getaroom.com,getaroom,SCA,Hotel,Exit Unit,,,,,,,,,,,200000,0.25,8/1/15,0,7234.491423,40000
Operating,getaroom - SSN - Hotel - On Page,BD Pipeline,N. America,United States,Lite,Noreen Henry,getaroom.com,getaroom,SSN,Hotel,On Page,,,,,,,,,,,200000,0.25,8/1/15,0,8126.841945,50000
Operating,FlightNetwork - SCA - Flight - On Page,BD Pipeline,N. America,United States,Lite,Noreen Henry,FlightNetwork,FlightNetwork,SCA,Flight,On Page,,,,,,,,,,,50000,0.25,8/1/15,0,2302.951671,12500
Operating,FlightNetwork - SCA - Flight - Exit Unit,BD Pipeline,N. America,United States,Lite,Noreen Henry,FlightNetwork,FlightNetwork,SCA,Flight,Exit Unit,,,,,,,,,,,45000,0.25,8/1/15,0,1775.260753,9000
Operating,Rome2rio - SCA - Flight - On Page,BD Pipeline,N. America,United States,Strategic,Noreen Henry,Rome2rio,Rome2rio,SCA,Flight,On Page,,,,,,,,,,,1000000,0.25,8/1/15,0,46059.03341,250000
Operating,Rome2rio - SCA - Flight - Exit Unit,BD Pipeline,N. America,United States,Strategic,Noreen Henry,Rome2rio,Rome2rio,SCA,Flight,Exit Unit,,,,,,,,,,,860000,0.25,8/1/15,0,33927.2055,172000
Operating,Lowestfare.com - SCA - Flight - Search Form,BD Pipeline,N. America,United States,Major,Noreen Henry,Priceline.com,Lowestfare.com,SCA,Flight,Search Form,,,,,,,,,,,920000,0.35,8/1/15,0,75687.6916,322000
Operating,PPN - SCA - Hotel - On Page,BD Pipeline,N. America,United States,Strategic,Noreen Henry,Priceline Partner Network,PPN,SCA,Hotel,On Page,,,,,,,,,,,2000000,0,9/1/15,0,0,0
Operating,PPN - SCA - Hotel - Exit Unit,BD Pipeline,N. America,United States,Strategic,Noreen Henry,Priceline Partner Network,PPN,SCA,Hotel,Exit Unit,,,,,,,,,,,2900000,0,9/1/15,0,0,0
Operating,PPN - PPA - Hotel - On Page,BD Pipeline,N. America,United States,Strategic,Noreen Henry,Priceline Partner Network,PPN,PPA,Hotel,On Page,,,,,,,,,,,8380000,0,9/1/15,0,0,0
